2451874|51815|18881|122630|257666|3455|199691|16|51|835602|21|59.40|76.03|57.02|0.00|1197.42|1247.40|1596.63|59.87|0.00|1197.42|1257.29|-49.98|
2451816|73875|57881|217993|267589|385|197134|38|348|780265|4|26.76|42.01|34.44|0.00|137.76|107.04|168.04|12.39|0.00|137.76|150.15|30.72|
2452168|46232|32575|375873|1883547|5974|19248|49|342|2098809|82|23.89|43.24|4.75|0.00|389.50|1958.98|3545.68|15.58|0.00|389.50|405.08|-1569.48|
2451503|57959|2782|137032|76515|3998|191081|67|47|507348|93|84.21|127.15|68.66|0.00|6385.38|7831.53|11824.95|319.26|0.00|6385.38|6704.64|-1446.15|
2450838|50057|54766|429515|537297|2232|228014|44|490|527430|40|43.89|71.10|39.81|0.00|1592.40|1755.60|2844.00|0.00|0.00|1592.40|1592.40|-163.20|
2452403|36632|68449|123263|240185|5460|190782|49|140|136951|32|64.00|119.68|116.08|0.00|3714.56|2048.00|3829.76|111.43|0.00|3714.56|3825.99|1666.56|
2451825|58060|14582|79021|562117|5213|138356|7|226|55722|99|6.29|12.32|6.89|0.00|682.11|622.71|1219.68|47.74|0.00|682.11|729.85|59.40|
2451128|38435|40654|451594|737517|2193|221316|25|436|2073753|49|5.82|7.10|1.13|0.00|55.37|285.18|347.90|3.32|0.00|55.37|58.69|-229.81|
2451467|40136|90814|79092|1010432|3019|169206|14|404|978815|36|10.21|17.56|17.20|0.00|619.20|367.56|632.16|49.53|0.00|619.20|668.73|251.64|
2452233|64915|19779|16525|1000977|6229|67528|98|483|1135845|82|30.69|49.41|46.93|0.00|3848.26|2516.58|4051.62|38.48|0.00|3848.26|3886.74|1331.68|
2451468|69302|14971|404746|948138|330|138522|25|392|398272|39|33.45|36.46|24.42|276.19|952.38|1304.55|1421.94|33.80|276.19|676.19|709.99|-628.36|
2452134|61561|78637|448176|741089|6802|116515|98|1|800573|81|13.16|15.39|14.31|776.60|1159.11|1065.96|1246.59|30.60|776.60|382.51|413.11|-683.45|
2452236|51676|13773|265987|1002416|1245|139674|10|111|604179|58|60.69|115.91|86.93|0.00|5041.94|3520.02|6722.78|50.41|0.00|5041.94|5092.35|1521.92|
2451765|63103|68641|458105|1189741|4130|139366|26|270|2267705|70|78.16|85.97|71.35|2647.08|4994.50|5471.20|6017.90|140.84|2647.08|2347.42|2488.26|-3123.78|
2451166|32938|57086|51094|1478673|5452|21431|86|130|1862332|48|55.51|101.58|22.34|0.00|1072.32|2664.48|4875.84|96.50|0.00|1072.32|1168.82|-1592.16|
2451507|43922|14362|9012|659719|826|179933|31|477|438537|91|26.78|42.58|35.34|0.00|3215.94|2436.98|3874.78|0.00|0.00|3215.94|3215.94|778.96|
2452621|48075|88350|136276|237155|5234|234113|46|412|1633075|99|47.92|83.38|78.37|0.00|7758.63|4744.08|8254.62|620.69|0.00|7758.63|8379.32|3014.55|
2451545|51742|55747|246330|1576911|2692|208873|49|499|366971|10|31.73|45.05|28.83|0.00|288.30|317.30|450.50|2.88|0.00|288.30|291.18|-29.00|
2451963|64795|4681|414956|1686854|3905|111003|55|455|1228682|40|20.50|22.14|15.27|0.00|610.80|820.00|885.60|18.32|0.00|610.80|629.12|-209.20|
2452642|41443|68547|282961|1181895|829|78163|70|40|2158775|22|2.14|3.48|2.81|0.00|61.82|47.08|76.56|1.85|0.00|61.82|63.67|14.74|
2451238|50069|88720|215585|1117125|6218|218158|50|110|1440099|85|41.56|73.97|43.64|0.00|3709.40|3532.60|6287.45|185.47|0.00|3709.40|3894.87|176.80|
2451523|43439|32558|207324|225920|516|229512|58|498|1344877|77|87.44|158.26|37.98|0.00|2924.46|6732.88|12186.02|58.48|0.00|2924.46|2982.94|-3808.42|
2451848|65805|41990|284370|1520592|6861|221130|31|359|1615149|100|33.37|54.39|31.54|0.00|3154.00|3337.00|5439.00|63.08|0.00|3154.00|3217.08|-183.00|
2452230|34614|97421|189431|1240978|6478|152425|10|111|1706814|43|54.20|73.71|42.75|91.91|1838.25|2330.60|3169.53|52.39|91.91|1746.34|1798.73|-584.26|
2451138|36364|12290|169969|456750|2731|93912|94|498|2339864|42|55.68|69.60|45.93|0.00|1929.06|2338.56|2923.20|135.03|0.00|1929.06|2064.09|-409.50|
2452580|45372|15169|191022|869829|5083|69890|4|217|1532393|81|18.94|26.70|2.67|0.00|216.27|1534.14|2162.70|12.97|0.00|216.27|229.24|-1317.87|
2452201|31639|90407|437256|1086820|4384|154748|32|174|1381521|55|40.22|76.41|61.12|0.00|3361.60|2212.10|4202.55|100.84|0.00|3361.60|3462.44|1149.50|
2451098|59621|55903|34767|956865|5363|162261|40|397|967566|55|28.72|52.55|24.69|882.66|1357.95|1579.60|2890.25|0.00|882.66|475.29|475.29|-1104.31|
||71693||953319|||||952910|||10.01|||720.90|||||||-112.14|
2451440|34379|17956|454019|247336|4653|139170|94|120|2186436|74|58.04|105.05|103.99|0.00|7695.26|4294.96|7773.70|692.57|0.00|7695.26|8387.83|3400.30|
2452588|66807|54069|32242|192352|6509|162619|40|415|1288447|68|60.27|80.15|80.15|0.00|5450.20|4098.36|5450.20|109.00|0.00|5450.20|5559.20|1351.84|
2452325|62214|80388|300440|1599738|1436|164287|40|57|2382651|10|70.40|95.04|50.37|0.00|503.70|704.00|950.40|45.33|0.00|503.70|549.03|-200.30|
|69159|66817|206377|1192389||185966|||2220191||73.45|145.43|136.70|0.00|136.70|73.45|145.43||0.00||||
||10561||1123659|4726||58||283439|||145.21|65.34|0.00|||12197.64|109.77|0.00||||
2451426|60198|75973|42944|1582093|3289|88485|20|410|384561|70|30.02|30.92|9.89|0.00|692.30|2101.40|2164.40|55.38|0.00|692.30|747.68|-1409.10|
2451984|46878|14945|498015|877769|7123|144477|68|157|399914|26|68.79|90.11|74.79|291.68|1944.54|1788.54|2342.86|132.22|291.68|1652.86|1785.08|-135.68|
2451886|37803|45917|142571|977895|2819|234543|56|469|996313|9|71.19|121.02|82.29|0.00|740.61|640.71|1089.18|59.24|0.00|740.61|799.85|99.90|
2452328|46846|25896|307760|239802|644|221933|70|230|2147847|91|43.41|76.83|60.69|0.00|5522.79|3950.31|6991.53|276.13|0.00|5522.79|5798.92|1572.48|
2452262|63182|32975|48629|1908207|5385|218963|88|165|81353|71|55.39|82.53|2.47|0.00|175.37|3932.69|5859.63|3.50|0.00|175.37|178.87|-3757.32|
2452183|49523|47429|439522|1746446|5817|178341|61|396|831104|76|79.76|137.98|113.14|0.00|8598.64|6061.76|10486.48|343.94|0.00|8598.64|8942.58|2536.88|
2451122|50046|94621|357961|926263|5318|223220|80|253|106663|17|13.94|23.27|15.82|0.00|268.94|236.98|395.59|24.20|0.00|268.94|293.14|31.96|
2451557|61598|37837|379634|1790631|2075|3472|8|170|430833|78|32.49|57.83|10.40|0.00|811.20|2534.22|4510.74|40.56|0.00|811.20|851.76|-1723.02|
2451518|51660|42349|460579|1722241|2750|143612|76|247|237896|91|63.08|84.52|0.84|0.00|76.44|5740.28|7691.32|3.82|0.00|76.44|80.26|-5663.84|
2452179|52209|61463|386944|578318|6045|49019|2|328|8|83|14.11|27.37|3.28|0.00|272.24|1171.13|2271.71|13.61|0.00|272.24|285.85|-898.89|
2452635|48909|49278|492773|104620|5620|45867|85|3|1040682|83|8.93|15.53|0.93|0.00|77.19|741.19|1288.99|3.08|0.00|77.19|80.27|-664.00|
2451543|33724|82220|277501|908625|5349|29673|49|237|1578123|66|46.92|69.44|60.41|0.00|3987.06|3096.72|4583.04|159.48|0.00|3987.06|4146.54|890.34|
2451243|52902|86216|356413|1391211|56|230854|28|312|1685435|91|81.47|135.24|112.24|0.00|10213.84|7413.77|12306.84|714.96|0.00|10213.84|10928.80|2800.07|
2451190||71990|105383|||127528|||662081|||||0.00|1653.12|7349.66|9186.46|49.59|0.00|1653.12||-5696.54|
2451163|68859|90670|93859|506318|5530|12389|80|485|1526403|65|95.56|114.67|84.85|0.00|5515.25|6211.40|7453.55|165.45|0.00|5515.25|5680.70|-696.15|
2452569||20005||788470|5975|43080|||753893||||0.00|0.00||583.68|741.24|0.00|0.00|0.00|0.00|-583.68|
2452613|46755|73758|67382|843692|2755|5865|91|205|2060013|24|98.48|190.06|117.83|0.00|2827.92|2363.52|4561.44|84.83|0.00|2827.92|2912.75|464.40|
2451207|51533|94114|311082|469100|2318|185183|82|419|802088|68|76.14|104.31|94.92|0.00|6454.56|5177.52|7093.08|64.54|0.00|6454.56|6519.10|1277.04|
2451910|35057|65996|66907|1174315|6876|51037|52|131|1459705|53|76.24|112.83|31.59|0.00|1674.27|4040.72|5979.99|133.94|0.00|1674.27|1808.21|-2366.45|
2451103||93610|440948|1262403|211|173266|||1126830|38||||0.00|3160.08|2594.26|||0.00|3160.08|3191.68||
2451692|49006|2768|123763|508490|4417|199191|92|339|779702|52|76.89|146.09|124.17|0.00|6456.84|3998.28|7596.68|516.54|0.00|6456.84|6973.38|2458.56|
2452273||89169|41051||729||76|50|2062911|18||29.18|28.30||509.40|520.20|525.24|0.00||509.40|509.40||
2451172|33583|42418|315732|1590616|700|196337|58|299|1563584|14|24.97|30.21|21.44|0.00|300.16|349.58|422.94|18.00|0.00|300.16|318.16|-49.42|
2452606|72038|17065|63954|1036402|497|108945|94|82|294018|11|62.58|113.89|48.97|0.00|538.67|688.38|1252.79|5.38|0.00|538.67|544.05|-149.71|
2451489|53606|8095|46493|111621|396|48371|8|29|2271278|15|63.68|101.25|22.27|0.00|334.05|955.20|1518.75|6.68|0.00|334.05|340.73|-621.15|
2451530|65877|4045|222033|1504611|1236|56261|92|422|1484392|71|4.02|5.90|2.00|0.00|142.00|285.42|418.90|4.26|0.00|142.00|146.26|-143.42|
2451155|51873|56644|471795|899079|4410|147294|94|216|316755|71|6.48|10.23|9.51|519.91|675.21|460.08|726.33|4.65|519.91|155.30|159.95|-304.78|
2452512|69922|7843|149039|765155|24|224940|34|457|1100605|6|27.89|30.12|21.38|0.00|128.28|167.34|180.72|11.54|0.00|128.28|139.82|-39.06|
2451760|47279|45224|305639|120081|123|110965|97|149|1810147|74|11.03|18.08|17.71|0.00|1310.54|816.22|1337.92|52.42|0.00|1310.54|1362.96|494.32|
2451515|38233|79064|85757|1739971|1738|183505|46|494|1380434|13|29.96|33.25|0.00|0.00|0.00|389.48|432.25|0.00|0.00|0.00|0.00|-389.48|
2451152|67868|37358|435908|1013240|2125|191010|34|25|1237299|16|23.90|33.69|29.98|0.00|479.68|382.40|539.04|0.00|0.00|479.68|479.68|97.28|
2451223|66123|64994||156020|||97||194383||77.83|126.08|108.42||4770.48|||429.34||4770.48|5199.82|1345.96|
2451139|73855|34402|111899|1219981|3263|185745|16|175|1567986|48|80.17|126.66|39.26|0.00|1884.48|3848.16|6079.68|75.37|0.00|1884.48|1959.85|-1963.68|
2451498||7888||||202722||210|1725111|88|90.57|||0.00|||||0.00|1764.40|1905.55||
2451508|49541|90260|467057|581709|1961|230613|2|1|2156923|100|4.82|9.01|4.32|0.00|432.00|482.00|901.00|30.24|0.00|432.00|462.24|-50.00|
2451082|38366|25195|307463|1084939|368|171844|94|86|1631368|22|80.34|136.57|46.43|0.00|1021.46|1767.48|3004.54|0.00|0.00|1021.46|1021.46|-746.02|
2451464|63600|12014|432397|1897410|23|217083|7|294|392488|77|4.28|8.34|4.08|0.00|314.16|329.56|642.18|12.56|0.00|314.16|326.72|-15.40|
2451079|50790|15280|127505|1786376|6847|142518|86|157|844880|79|69.52|104.28|81.33|0.00|6425.07|5492.08|8238.12|449.75|0.00|6425.07|6874.82|932.99|
||57643||||128009|92|193|1518856|30|36.07||32.29|0.00|968.70||2153.10||0.00||1007.44|-113.40|
2452587|63864|63483|315630|1537625|4420|209262|50|24|765059|1|98.34|159.31|28.67|0.00|28.67|98.34|159.31|0.00|0.00|28.67|28.67|-69.67|
2451408|65304|68806|35388|952714|3640|6166|74|14|2329459|86|11.83|16.08|7.23|0.00|621.78|1017.38|1382.88|37.30|0.00|621.78|659.08|-395.60|
2451142|39312|61522|61672|1054285|498|167958|16|325|2052918|35|62.31|81.00|24.30|0.00|850.50|2180.85|2835.00|34.02|0.00|850.50|884.52|-1330.35|
2452588|36199|51241|173766|729460|2401|242095|67|209|226957|9|59.47|111.80|99.50|0.00|895.50|535.23|1006.20|71.64|0.00|895.50|967.14|360.27|
2452216|48501|98375|442931|923801|2271|9188|74|22|982709|19|65.09|100.88|8.07|0.00|153.33|1236.71|1916.72|10.73|0.00|153.33|164.06|-1083.38|
2451183|61726|101638|136226|1785182|5338|183541|85|229|2189982|49|92.81|134.57|8.07|0.00|395.43|4547.69|6593.93|31.63|0.00|395.43|427.06|-4152.26|
|45726|43681||1872871||218044|1|433|310362|||||0.00||3263.63|3459.43|179.85|0.00||2427.99||
2452175|75109|20389|445046|1885397|4595|41346|91|257|826727|40|33.17|45.11|25.71|0.00|1028.40|1326.80|1804.40|0.00|0.00|1028.40|1028.40|-298.40|
2451901|44083|56693|131356|688986|6969|134199|73|374|1911477|64|2.56|4.48|0.49|0.00|31.36|163.84|286.72|1.25|0.00|31.36|32.61|-132.48|
2451080|37945|74365|413861|1492421|934|40294|4|323|1204551|30|99.94|197.88|15.83|0.00|474.90|2998.20|5936.40|42.74|0.00|474.90|517.64|-2523.30|
2451905|69721|39296|296519|760993|1020|122694|86|162|152257|27|14.80|16.42|0.98|0.00|26.46|399.60|443.34|0.26|0.00|26.46|26.72|-373.14|
2452217|40735|6571|459067|524909|5151|100193|61|176|2287477|65|21.74|24.34|10.22|385.29|664.30|1413.10|1582.10|25.11|385.29|279.01|304.12|-1134.09|
2451070|32430|71074|386348|848585|6469|71506|26|121|620132|35|44.68|85.33|54.61|1223.26|1911.35|1563.80|2986.55|41.28|1223.26|688.09|729.37|-875.71|
2451039|38243|7813|109486|1260780|3721|163062|100|487|1985899|88|64.13|108.37|88.86|6412.13|7819.68|5643.44|9536.56|70.37|6412.13|1407.55|1477.92|-4235.89|
2451153|50616|21520|245301|378648|4348|196095|58|73|1272124|25|36.04|40.00|0.00|0.00|0.00|901.00|1000.00|0.00|0.00|0.00|0.00|-901.00|
||85604||532066||42382|||335695|99|61.95|91.06|27.31|||6133.05||81.11|||2784.80||
2452238|38081|85533|397914|517998|4129|168213|74|301|2127632|90|77.77|123.65|2.47|0.00|222.30|6999.30|11128.50|4.44|0.00|222.30|226.74|-6777.00|
2452222|47279|3609|487747|1521274|4401|68328|44|19|2121936|75|84.56|87.94|34.29|2366.01|2571.75|6342.00|6595.50|6.17|2366.01|205.74|211.91|-6136.26|
|44688|95570|||3584||34||1079367|92|||23.35|0.00|2148.20|||85.92|0.00||2234.12||
2452173|59852|30353|109836|1292760|484|49008|55|273|1301736|56|81.95|124.56|54.80|613.76|3068.80|4589.20|6975.36|196.40|613.76|2455.04|2651.44|-2134.16|
2452131|50541|70833|306503|85431|4806|28581|62|334|1614759|5|24.59|32.21|12.88|0.00|64.40|122.95|161.05|4.50|0.00|64.40|68.90|-58.55|
2451801|47065|44561|136330|439114|2345|17529|56|137|1417024|3|71.08|141.44|32.53|0.00|97.59|213.24|424.32|0.00|0.00|97.59|97.59|-115.65|
2452183||72367|246918||3881|161739|||2320968|||139.37|22.29|0.00||5613.82|8083.46|103.42|0.00|1292.82|1396.24|-4321.00|
2451016|56042|85550|40626|41271|2269|44514|10|116|1701096|65|94.95|186.10|147.01|0.00|9555.65|6171.75|12096.50|191.11|0.00|9555.65|9746.76|3383.90|
2452324|62778|24828|292184|348406|5875|||26|85804||||||267.54|219.24|361.62|||267.54|270.21|48.30|
2452450|66851|40482|276761|698260|912|46011|67|485|1245222|67|89.79|132.88|122.24|0.00|8190.08|6015.93|8902.96|655.20|0.00|8190.08|8845.28|2174.15|
2452250|39392|19595|325975|503091|6607|242523|92|8|1804721|98|90.41|102.16|19.41|0.00|1902.18|8860.18|10011.68|95.10|0.00|1902.18|1997.28|-6958.00|
2452218|69821|36499|160051|1585551|1451|81351|55|415|2225686|5|59.15|110.01|46.20|0.00|231.00|295.75|550.05|0.00|0.00|231.00|231.00|-64.75|
|31130|80859|70024|1099722|6220||46||1052905|69||||0.00|||||0.00|151.80||-4375.29|
2452207|44245|74601|151620|685729|1085|240394|76|494|1564026|80|23.87|24.10|17.11|0.00|1368.80|1909.60|1928.00|68.44|0.00|1368.80|1437.24|-540.80|
2451408|53542|90152|178239|1078247|4655|64263|37|311|668616|62|71.71|106.13|28.65|0.00|1776.30|4446.02|6580.06|71.05|0.00|1776.30|1847.35|-2669.72|
2451684|60760|82921|339460|1385766|6472|106425|70|432|275157|90|21.12|29.77|29.77|0.00|2679.30|1900.80|2679.30|160.75|0.00|2679.30|2840.05|778.50|
2451685|48458|51721|388110|1816628|1946|36017|73|253|178374|99|9.16|12.73|3.18|0.00|314.82|906.84|1260.27|18.88|0.00|314.82|333.70|-592.02|
2450847|32430|63982|415175|298714|6253|176992|92|117|1229694|91|5.36|7.71|0.07|0.00|6.37|487.76|701.61|0.50|0.00|6.37|6.87|-481.39|
2452243|52205|10343|208316|152955|3994|146186|85|408|782932|78|25.39|36.56|4.38|0.00|341.64|1980.42|2851.68|10.24|0.00|341.64|351.88|-1638.78|
2452623|38610|6127|107563|1794293|2623|215353|85|472|1058620|29|30.32|38.80|36.08|0.00|1046.32|879.28|1125.20|20.92|0.00|1046.32|1067.24|167.04|
2452470|62976|87187||895863|1387|||202|1857438||||32.97||2241.96|4738.92||201.77|||2443.73|-2496.96|
2452501|48156|16893|388493|92983|1826|127116|52|389|1523209|43|99.72|132.62|123.33|0.00|5303.19|4287.96|5702.66|106.06|0.00|5303.19|5409.25|1015.23|
2452537|63886|40287|62449|1659959|5469|77426|55|379|1412394|60|73.56|133.14|113.16|5771.16|6789.60|4413.60|7988.40|10.18|5771.16|1018.44|1028.62|-3395.16|
2451708|68352|99623|33867|1655607|5347|208734|64|367|1166023|29|90.20|142.51|62.70|0.00|1818.30|2615.80|4132.79|54.54|0.00|1818.30|1872.84|-797.50|
2451497|41305|24842|90266|348204|6142|186880|43|441|1406732|5|96.67|138.23|27.64|0.00|138.20|483.35|691.15|4.14|0.00|138.20|142.34|-345.15|
2451019||97568|225805|169272||179359|97||800905|21|80.45|117.45|57.55|0.00|1208.55||2466.45|108.76|0.00|1208.55||-480.90|
2452595|34830|58824|362399|735566|6686|165053|73|499|1528164|82|83.30|125.78|38.99|0.00|3197.18|6830.60|10313.96|31.97|0.00|3197.18|3229.15|-3633.42|
2451906|36648|101239|127112|590371|30|130536|64|420|809940|58|93.84|126.68|50.67|0.00|2938.86|5442.72|7347.44|205.72|0.00|2938.86|3144.58|-2503.86|
